"","code_muni","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"1",2100907,1.89950908278932,0.987202525469028,0.226356420487578,0.470132713844832,-1.31708486086521,-0.0612549856572812,-0.259006986865529,0.0585141444858229,-0.704335089890462,0.487513431160806,-0.351703479393876,0.879182294542955
"2",2200053,1.20186403113976,-0.574330842181794,-0.338717715971764,0.382152378288817,1.05412595416948,0.342407413774215,-0.816968729253285,-1.62169766656517,1.50593071936042,1.70810050723525,0.762373521137159,-0.944380768802279
"3",2200251,0.77958379499591,-0.870259820251118,0.870714432561334,0.608262113343661,0.319520678847632,0.0791258161511382,0.608132081261506,0.181774499358017,-0.875563672485769,1.06718263945065,1.58153134773393,0.610501782525358
"4",2200277,0.179179740685061,-0.651324883706219,0.86286639040472,0.586676498344014,-0.301547498967191,-0.317823873957336,-1.12009954285921,-0.265890512335964,-1.01649544104842,-1.34534185901936,0.647584365562799,1.26882001877921
"5",2200459,0.822456506155879,1.72679470591197,-1.64113369805701,-0.233568206988584,-1.05695330056219,-4.06526007236537,0.0984436110177269,0.164158739904095,-1.3778035520191,-1.30201017735991,0.13268962010941,-1.25711334503632
"6",2200509,-0.362554153031236,-0.0418250782732009,0.170373267725048,-0.375558369298918,-0.085041674165826,0.303698175588734,2.74117215260355,0.19687216367312,-0.990123023997307,1.10109790981946,1.19445904565684,0.566088038215915
"7",2200707,0.22327792666045,0.0492203817452925,0.832144433277987,0.298113861420572,0.904390089568116,0.426892737888592,0.656431856789818,0.496290876504211,-0.653216065474036,-0.230293957604061,1.73951056975201,0.373569022648237
"8",2201002,0.848803263957641,0.705013875534379,0.209245307247456,0.0952184479262953,-0.0491969225658989,0.368090421260588,0.228872206688522,-0.0713943695670005,0.340426369909219,0.397884900411808,0.89664040959249,1.70525273609391
"9",2201051,2.22455224249373,0.260697433787967,0.301815884638825,0.924981923126445,0.0270339458638024,0.231784057581949,2.00106732326001,-0.540964848693226,-0.249106254417881,-3.41360990772229,1.58960228889903,2.18770667728503
"10",2201101,0.918577015117513,0.450158652192795,-0.272989173203232,0.540645091360228,0.762785605487682,-0.364163086763613,0.978321318269729,-1.03020232065473,0.683246324864889,-1.12050504672967,0.335955122832649,1.33162223726697
"11",2201556,1.00776607008684,1.31772325136407,-1.14255943917576,0.00509859230415317,0.112128203905117,0.627941309047885,-1.64608945548644,-0.791247991586764,-0.722263935671264,1.08552864753005,1.62592425497194,0.88588087212003
"12",2201572,0.739808450112904,-0.407776750133939,0.455777823543989,0.491692076397006,-0.192977152075742,-0.57432666580662,-0.701598281793613,-0.175654104391618,-0.309532763920574,-0.0575295568127166,0.83748098885864,0.511262991748593
"13",2201739,1.92865733124669,0.380353529908935,0.474320857472214,0.424541678410998,1.77026632667062,0.175556989696837,-0.405520226553399,-0.480843476533414,0.641885728579825,0.99870440577617,-0.502619664078472,-0.709474415492011
"14",2201804,-0.953361523147408,1.42168258866594,0.813685791381209,0.579884660683205,-1.30269081970916,0.091372106184717,-0.531322329929605,0.00155533440818278,-0.641385690768129,1.17659902302237,1.30185261352534,-0.150285162106481
"15",2201903,-2.22006475748633,2.80760247174923,-1.11237671180788,-0.162099382992853,-0.586855792612963,-14.2980374942973,-0.858926139670536,-0.245281033437207,-0.624507173898637,1.08009716334785,0.66065594662358,-0.158733457141012
"16",2201919,1.07097910148475,0.852906327350533,0.445625671642804,0.462163787693323,-1.80519250634835,-2.25587900810775,-0.491374583990631,0.0935717295523531,-0.466706898146471,1.33942528231546,0.721389961773563,0.818925350209931
"17",2201929,0.348801763846486,-1.94628463444384,0.933389954901824,0.325457665887574,1.0496531480528,0.119330709288425,1.6824250480144,-0.612543164779341,-0.676497116271537,1.42906022426023,1.00741890912427,-0.219906466256963
"18",2201960,0.0989214419046408,-1.03898861631627,-0.299397366171772,0.204262892171068,-1.20684085524341,-0.284535099757424,-1.35135941631197,0.0177336254353271,-0.981493585081176,1.81949636259114,0.375215841342154,1.16687862744295
"19",2201988,1.07200107761123,-0.545352061917569,-1.43338344908733,1.12453827363537,-0.626606510411119,0.392305497147746,2.12634124361047,-0.0289525641236115,-0.0115093960277507,1.46744763667075,0.837128751371665,0.395551132660788
"20",2202000,0.547837480908967,0.2449140027195,0.435385154058237,0.287276466722388,-1.23507982132278,0.00570351633909036,0.356672599062188,0.0330913743978062,-0.754162912088508,-0.0485697507440755,0.262650725285074,0.94972159371376
"21",2202026,1.03740210028434,0.996096092560505,-0.93995272428459,-0.116329321990218,-0.794204585970563,0.202007681604784,0.14728352768319,-0.467832488559423,-0.981019164919107,0.740845980676885,0.194796771066863,0.218551176507944
"22",2202075,0.615254570978435,-0.684925198139438,-0.00183202910697335,0.0191210006342162,-0.387839529184507,0.239496064589244,-0.181367552127043,0.00906935915997941,-0.836356824192896,-0.514636744958438,1.34570866071655,0.540373925511773
"23",2202091,0.618436172424327,0.204736646486663,0.395231524598126,0.651318027955012,0.456056312374919,-0.0473083779180574,-0.615456855881783,0.23042352900877,-0.856552035569617,1.51883859080497,-0.970696956626786,-0.964243321321504
"24",2202109,0.740495738504079,0.527316989446363,-0.16645760937019,0.698949224572494,-0.182766289883921,0.392357109037281,0.777108429778475,0.166583681706534,-0.244034585254423,1.11983571049828,0.761834274378981,-0.0660899359515177
"25",2202133,0.537841810248947,-1.45081421385507,0.958308508248794,0.775257037581923,0.401750748895018,-0.119006571037028,1.11211966602087,0.336310449150598,-0.834204531992009,1.03402370286326,0.194901292477265,-0.167061356139454
"26",2202251,0.944326389196567,-0.526341347519906,-1.91602508038828,-1.89686087878247,-1.25011146531692,-0.136136464027071,0.220124339930394,-0.0241980284298443,-1.24659702947849,-2.07068084483748,-0.00627894741984601,0.478407219034715
"27",2202307,0.0566257370884313,-0.147073255790589,0.130234675345182,0.987303718355559,-0.861032651992916,-0.509770702539221,-0.0189010500568797,0.38266784370833,0.278716348420684,0.338745596361274,0.689230790928015,1.20135892561604
"28",2202505,0.910586347158581,1.86161213762498,0.593486105288876,0.693914451744699,1.20679908330637,0.564777816596644,-0.577890453552356,0.407077503341892,-0.593590917278569,-0.468719643527292,1.25319317327907,-0.18859664654814
"29",2202554,1.01859265211385,-0.01570775182142,0.292585075529447,0.831025441877859,0.139317438510463,-0.0368028121955822,-0.195602921932513,-0.297716420481995,-0.726369072502349,-0.170968019611836,0.25338693246443,-0.394403089069871
"30",2202604,-0.191994652719771,-0.789091751586556,0.386472154685825,0.324592344444889,0.348923912760071,-0.283034054516694,0.121066127365236,-0.619326418164314,-0.962951681038023,0.305653654523637,0.793157746907339,1.46267414906912
"31",2202703,1.45475737484,0.322069745238445,0.23989091232112,-0.0131864769845147,-0.206978286788646,-0.221792746740946,0.321677261641446,0.0397036134859226,-0.863946202387129,1.02061935855994,0.491902705510345,1.47139472300199
"32",2202729,1.23746149907157,1.31705662886041,0.792814168166413,0.137183960879706,-1.22648615312245,0.0965738366251614,-0.990961533820914,0.385300756548636,-0.749563123278357,1.19213042018368,1.12837341709938,0.318918781947702
"33",2202752,-0.781644557908649,0.0154528361472397,-0.648186517376825,-1.51770883460608,-0.21837147964927,0.0513849146319604,0.952151848714858,0.862859110507861,0.750407117856472,0.16582568274691,0.893905601029714,1.80735086008029
"34",2202778,-0.293508014612071,-0.46525953529265,0.183879790328684,-0.157262964974057,0.0744346416367522,-0.266711492795874,0.196465085056587,0.794959424214748,-0.666412610243509,1.82570382007473,2.08593677820151,-0.282108040358001
"35",2202802,0.139518412168757,0.428117645805622,-0.143408574746504,0.414931771450866,0.0683459751913608,0.439090610076257,-1.01780634081494,-1.01885004764985,0.452210012432887,1.18161366188533,1.76385021589534,0.746090483955326
